song id, 歌曲名, 艺术家
2023141734,Melting (feat. Easae) (Highlnd Remix),Danny Olson/yetep/Highlnd/EASAE
2023384569,Landslide,SABAI/RUNN
2015221544,Luv Me a Little,ILLENIUM/Nina Nesbitt
1442181237,Wasteland,Trivecta
2005436190,Love You Enough,AMIDY
1410779246,Starlight,Kaval
1835340743,Summit,Vaance/Tadeusz
1873497603,Glass Heart (Last Heroes Remix),HALIENE/Last Heroes
2014140653,Alive,Aaron Shirk/MEDZ/Liel Kolet
2020507306,From Ashes To Love,Jason Ross/Trivecta/RBBTS
453268365,Higher Love (Extended Mix),Seven Lions/Jason Ross/Paul Meany
1876365389,Dreaming (feat. Danyka Nadeau),Virtual Riot/Danyka Nadeau
1972587426,Alone (feat. Meggie York),STAR SEED/Aaron Shirk/PSYB3R/Meggie York
1486913214,Fragile (feat. Melanie Fontana),ARMNHMR/Melanie Fontana
1973607030,Eternity,NURKO/Dayce Williams
1829742202,Getaway (feat. Lunis),Last Heroes/Lunis
1861238907,Cruel Summer,Crystal Skies/Mazare/Bertie Scott
410446471,Above (feat. Apollodor),Crystal Skies/Apollodor
1955856871,Take You Home (feat. Dia Frampton),Jason Ross/MitiS/Dia Frampton
1987131730,Gravity (feat. Tyler Graves),AMIDY/Danny Olson/Tyler Graves
1996256338,All That Really Matters (Crystal Skies Remix),ILLENIUM/Teddy Swims/Crystal Skies
1944849146,The Final Battle,Derpcat
1843875721,Spark (with Dia Frampton),Blanke/Dia Frampton
1300565420,Die For You,Excision/Akylla
30780477,Make Me Do,ILLENIUM
1381708928,Blood,ILLENIUM/Foy Vance
507585219,Beautiful Creatures,ILLENIUM/MAX
1338368352,Breathe Without,NURKO/Luma
496870058,Dichotomy (feat. AERYN),Crystal Skies/AERYN
1887908827,Worth It (feat. Essenger),William Black/NURKO/Essenger
1919116913,Waiting For Love,ARMNHMR/neverwaves
1862975553,Your Open Eyes,Xeuphoria
30431250,Worlds Apart,Seven Lions/Kerli
1300198788,Won't Come Back (JVNA Remix),ARMNHMR/Convex/JVNA/Jex
1922522235,Without You,Kill The Noise/Seven Lions/Julia Ross
1837972529,Wild Ones,Jason Ross/Nevve
1842712874,When This Is Over,Dabin/NURKO/Donovan Woods
1433425152,What's Done Is Done,Seven Lions/HALIENE
1942389484,When I'm Gone,Tetrix Bass/ROY KNOX/Ellen Louise
28925189,We're Not Alone (Original Mix),Virtual Riot
1840378187,Valhalla,Slushii
1812318279,Until The End,ROY KNOX
1896446837,Tides,Abandoned/Nytrix/Dvrkcloud
487182072,Thrones (Ben Walter Remix),Ben Walter/Satellite Empire
2001219443,The Other Side,ROY KNOX/CRVN
1403015352,Talk (feat. Bright Sparks),Trivecta/Bright Sparks
1440410022,Take Me Away,Awakend/Kait Weston
486814261,Silent Skies,Seven Lions/Karra
1396158063,Shattered (feat. RUNN),MitiS/RUNN
1840416761,Shadows,Seven Lions/Wooli/AMIDY
1459162254,Senseless (feat. Tyler Graves) (Nurko Remix),Seven Lions/Tyler Graves/NURKO
1989100428,See Eye to Eye,Bumpÿ/JerScO/Onism.
1891559165,Saving Lives,ARMNHMR/Bella Renee
1405403060,Save Me,ROY KNOX/Tim Beeren/Svniivan
1904136679,Right Here,Awakend/Dvrkcloud/Julia Beaudoin
1380987876,Riptide,Trivecta/AMIDY/RØRY
1466028786,Remnant Fragment,SADRECORDS/Titan Chaos
1433426225,Remember,Seven Lions/Au5/Crystal Skies
1955935271,Remedy (feat. Annie Schindel) (ROY KNOX Remix),William Black/ROY KNOX
1353374366,Pray,ILLENIUM/Kameron Alexander
1812404626,Poison,ROY KNOX
1963293738,Phenomenon,JVNA/LICK
1972587686,Passengers (feat. Tadeusz),Abandoned/Tadeusz
33340696,Painted White,ILLENIUM/Said The Sky/Cristina Soto
1419433422,Origins,Pixel Terror/EMELINE
1474811373,Only One,MitiS/Drowsy
1320566018,Only In A Dream,Au5/Nytrix
1416675110,Infinite (feat. Saint Slumber),ARMNHMR/Saint Slumber
2059107837,Afraid Of The Dark,Kill The Noise/Karra
2052332355,Art Of Letting Go,NURKO/James Gillespie
2046682821,The One (yetep Remix),NGHTMRE/KLAXX/yetep
2031312913,Gone,Araya/Donna Tella
1445952411,When The Night Falls (Awakend Remix),Jason Ross/Fiora/Awakend
2025023132,Salt (Fairlane Remix),The Devil Wears Prada
2030663267,Can't Lose You,laikd
2045041767,Love Is A Highway,NURKO/Neriah
2043943087,Traces Of You (Bumpÿ & JerScO Remix),Bumpÿ/JerScO
2030491534,Eraser,Spaceport Records/R1c7y/CnsltN
1824197141,Our Languish,Xavi
1805516319,Love It,if found/Josh Bogert
1483123624,Let You Go,Awakend/Rickie Nolls
1488828715,Flatline (Reprise),Blanke/Calivania
1815021347,The Warmth Of Known,Xavi
1941618162,The One,NGHTMRE/KLAXX
2031998669,Treasure You,Mox Jade/Sydney Grimm
2016884445,Back 2 You,ROY KNOX
2012389780,Irrelevant (Reprise),Synymata/Q'AILA
2021575387,Wish You The Best (BrillLion Remix),Culture Code/Caslow/Nina Sung
2034455682,The Long Way Home,DecemberAir/Semicold/Xander Sallows
2031165511,两极碰撞,Shaw_Tyan/TRANICI/Endark/Rmjesty
2012539755,Paradise,N3WPORT/Britt Lari
1383782175,Up In Flames,Kayzo/Alex Gaskarth
2017741226,Hollow,HALIENE/Elephante
2025616315,Hallowed (feat. SOUNDR),Abandoned/SOUNDR
1860762164,The Paper Owl (feat. Arehlai),Au5/Arehlai
1958592465,I'll Always Love You (feat. Kindred),Stryer/KINDRED
443876465,Frameworks (Original Mix),MitiS
1822395020,Aurora,Skybreak/Mizu
1450866941,Dilemma,Pixel Terror/DYSON
1910447248,Salvation,Excision/Dion Timmer/Alexis Donn/Donna Tella
1448420680,Broken Ones (Last Heroes Remix),ILLENIUM/Last Heroes/Anna Clendening
30780478,Falling In,ILLENIUM/Said The Sky/Mimi Page
1450894524,Naked Soul (feat. Liel Kolet),Last Heroes/Liel Kolet
32717970,Resonance,Miro/Q'AILA
565841089,Falling Again,NURKO/Roniit
1386838818,Another Me (with Dylan Matthew),Seven Lions/Excision/Wooli
1986632474,Don’t Look Down (feat. Linney),MitiS/Ray Volpe/Linney
1486645592,Forevermore (feat. Isaac Warburton),Last Heroes/Isaac Warburton
1996477815,Let Me Go,Sullivan King/Wooli
1859728927,You 2.0,Miruku
28466115,Nepenthe,Seven Lions/Kerli
1978607192,When The Sky Falls (ARNHEMIA Remix),Lost Wolves/Tadeusz/Jack Patrick
1933005011,Your Gravity,N3WPORT/Casey Cook
1425212270,You,Mendum/Brenton Mattheus
521415740,Without You My Love (Trivecta Remix),Seven Lions/Trivecta/Rico & Miella
482395136,Where I Won't Be Found,Seven Lions/NÉONHÈART
504685054,Waterfall,Kotori/JVNA
1453683590,Wasteland (Wooli Remix),Trivecta/Wooli
1428684698,Wait,MitiS/Crystal Skies/Monika Santucci
1861224068,Used To Love,MEDZ/She Is Jules/Aaron Shirk
1995007524,To Another World,Nytrix
1390297954,Thin Air,Animadrop/Ben Walter/Aeris
1968979578,Stay (feat. Dia Frampton),Jason Ross/Dia Frampton
1360746868,Sojourn,Seven Lions/Crystal Skies
1842292553,Sideways,ILLENIUM/Valerie Broussard/NURKO
1946206739,Shivering (feat. Spiritbox),ILLENIUM/Spiritbox
1885051034,Shadow,Bossfight/JT Roach/RUNN
1472588120,See You at the End,Abandoned/InfiNoise/Mendum/Brenton Mattheus
1908996458,See You Again,Seven Lions/Jason Ross/Fiora
1405638997,See The End (Last Heroes Remix),Above & Beyond/Seven Lions/Opposite The Other/Last Heroes
1872144421,Satellite,AMIDY/Outwild
1817299988,Running After Us,yetep/Nick Ledesma/Exede
1893251791,Returning To You (feat. Alison May) (Kill The Noise Remix),Seven Lions/Andrew Bayer/Alison May
1961158496,Remember (Last Heroes Remix),Dabin/Noelle Johnson/Last Heroes
1300595094,Promise Me,NURKO/Last Heroes/Jessie Chambers
1821614123,Out of the Grave,Abandoned/ENROSA
1928359037,Open Road (feat. Rico & Miella),Trivecta/Rico & Miella
1846299464,Only One I Need,William Black/HALIENE/Thomas Laurent
1459162253,Only Now (feat. Tyler Graves) (MitiS Remix),Seven Lions/Tyler Graves/MitiS
1401180143,One More Night,Crystal Skies
1315141918,Need U,Wooli/Josh Marment
1990362381,Miss You (feat. GG Magree),Seven Lions/GG Magree
1846051695,Make You Cry,Au5/RUNN
1471948142,Love Like Us (feat. RUNN),Last Heroes/RUNN
548650049,LSD,GHASTLY
1868345877,Just Like You,Kompany/KC
1986633448,It's All You,MitiS/AMIDY
573518552,Into You (feat. Karra),Jason Ross/Karra
419250748,I Miss You,Misael Gauna/Noctilucent
1481304440,Human (feat. She Is Jules),Crystal Skies/She Is Jules
1968763213,Holdin' My Own (Anki Remix),Said The Sky/Jack Newsome
1444061787,Hear Me Now (feat. Luma),Crystal Skies/Mazare/Luma
1923310749,Healing (feat. She Is Jules),BrillLion/She Is Jules
1825035009,Hakari,LIGHT ACLOUD/Tsugumi Nagahara
1946069400,Growing Wild,Ray Volpe/Myah Marie
1956673657,Gone (feat. Linney) (N3WPORT Remix),MitiS/Crystal Skies/N3WPORT/Linney
471374308,Freesol,Seven Lions/Skyler Stonestreet
1388285645,Found Us (feat. Luma),Last Heroes/Luma
1459393320,Form,Slippy
486837355,Firestorm (Abandoned Remix),Abandoned/Adventure Club/Sara Diamond
1336871380,Face My Fears,JVNA/Skrillex
1967058393,Every Time (feat. So Below),Seven Lions/So Below
1478054205,Erase You,Excision/Wooli/HALIENE
1866152807,End Of Us,N3WPORT/Meggie York
1946089736,Drinking Like Kings (feat. Woodlock),Trivecta/Woodlock
1311525892,Dreamin' (feat. Fiora) (Last Heroes Remix),Seven Lions/Fiora/Last Heroes
26577340,Days to Come,Seven Lions/Fiora
1410385774,Cruel Love (Wooli Remix),Kayzo/shYbeast/Frank Zummo/Wooli
2605166306,Bulletproof Heart (Remix),Moodwalk/MECHANYX
2604310434,Left Behind,Lost Ashes/Yllow
2158130568,Soar,AVELLO/juuku
2141067694,I'm Gone,Bumpÿ/JB RICKY/Koda Ends/Wolfpup
2157779862,Let Go (Bafu Remix),AVELLO/MVRII/Bafu
2161011483,Firestorm (feat. She Was Silver) (Remix),Powi/She Was Silver
2164210979,Where Will We Go (Simon Jang & Joe Koda Cover),Simon Jang/Joe Koda/Grant
2151051892,Lightning In The Dark,Synymata/Nytrix
2161949502,All I Want,N8Sky
2139148546,Surrender,Cinema Kid
2153956270,Madness,Heuse
2150757802,One More Night,Valorian/K-WOOZY/Outertone
2150758102,Save Me,Bugsy/noShift
2142790984,Composure (STYKS Remix),Simulcats
2149236903,Trapped,KAMMEO/Outertone
2138309656,Numb,Nikademis/LEUTHERO/skye silansky
2146618443,Before We Say Goodbye,GhostDragon/Trella
2149947974,Crying Myself To Sleep,Clear Sky
2600926902,Get Out Of My Head,Elision
2605865100,Silence,Blanke/HALIENE
2149874195,Celestial Hierarchy,Paused Pilot
2160118355,echo of evergreen,Bumpÿ
2155343415,Let It Hurt (feat. steph.),Iconick/steph.
2154688325,Pump It Up,Jey Cordz
2133649884,My Way,Nick Wynn
2148822170,Main Quest,4RUka
2136023122,Falling (feat. Hypnotiqz),John Orchard/Hypnotiqz
2142609626,Waves,Zeds Dead/Flux Pavilion/DeathbyRomy
2135581377,The Kraken,LOST3N
2123103723,Scarlet Rot,Jayden Carr/Sebastian Silva
2112124624,Set Me Free (feat. Madeline Mars),Joe Koda/Madeline Mars
2123056582,Memory Box,ROY KNOX
2116073503,Grimoire (Vocal Mix),Caster/Salvo
2117539649,Don´t Leave Me,LUVIUM
2114259388,Puppet Game (ZK3N Remix),ZK3N/SK7N
2721096455,"though the sky is falling, you stay by my side so everything will be ok",Achill3s
2722139094,Favorite Memories (feat. Nathan Brumley),Ecchoes/Nathan Brumley
2719404975,Still Need You,Nadro/Oana
2717137307,反复记号（00parts & whyhea1 remix),00parts/whyhea1/李昊天VastSky
2717577699,Waiting Here For You,learnZmore
2716540420,Better This Way (Danny Olson Remix),Taylor Kade/FIXION/Danny Olson
2711940538,Ghost Of Me,BOTCASH/Prong/Justin OH
2713634768,Wildest Dream,LHP Unicorn
2714790915,The Horizon,AUXIMITY/Outertone
2682504781,Elysian Tremors,Munai
2682503979,Embrace the Horizon,Munai
2682504785,Midnight Cascade,Munai
2671906851,Symptoms,lofi star
2669659966,Awakening V2,lofi star
2669656125,Solstice V2,lofi star
2704066130,Somnambulist,致命节奏（Deadly Rhythm）
2704066123,Effervescence,致命节奏（Deadly Rhythm）
2704817837,Nexum,INZO/Blookah
2709719733,Beneath The Deep Cold Water (JOSS remix),KOIH/JOSS/Sierra Annie
2712232192,ILLENIUM - In My Arms (feat. Hayla) (GhostDragon Remix),ILLENIUM/GhostDragon
2707621270,How To Love,DRECHO/glasscat
2698064122,Alive,Hevian
2705015020,Escape,Heuse
2704813620,Wasted Love,DEMSIKONE/Zzodzi
2710190890,We Will Rise,Sean Ven
2703276585,Apex,Abandoned
2684263788,Hollow,Danzzle/Tweellve/Wolfpup
2698230741,Phase,Chenda/Codi/GLNNA
2708459156,The One That Got Away (Remix),RYN
2707590270,Entropy,JAMES.C
2701990601,Haven (Neal Datta Remix),3cho/Neal Datta
2704403851,Leave The Light On (Last Heroes Extended Remix),PLS&TY/x.o.anne
2704395221,Leave The Light On (Last Heroes Remix),PLS&TY/x.o.anne
2691452571,Symptoms (feat. Luma),MitiS/Luma
2695610475,What You're Waiting For,Nao
2681859690,I Won't Let You Go,ELEPS
2705245317,Station Rush,Ice Angel/PRVDA
2705174067,Be Free [Slowed + Reverb],Slowed Star/PRIYANX/Aurorah/Stardust
2687868534,Shining Bright,anak baek/LuminiX
2696499751,Muted,Au5/Psyuri
2701070539,Keep U Safe,ARMNHMR/Liv Miraldi
2696573777,Everybody,xoxodubstep
2703199006,Freeze the Night (Clear Sky Remix),Vincentz/Clear Sky
2684770225,Problems,Tendrix
2685605511,Touch Me,BirdFromSky
2699634675,Salvation (Ailiy Remix),CiAirV/Ailiy/洛天依Official
2699397880,The Chainsmokers-missing you（Eleven李德嘉 remix）,Eleven李德嘉
2699297695,Eddy B & Tim Gunter - Young Superstars (Galena Crew Remix),Galena Crew
2699297698,YONAS - Lost Me (Galena Crew Remix),Galena Crew
2697302383,Trust Me,JYXthree9/漩涡唱片丨Vortexn Records
2697302382,Afterglow,CoriCreaM/漩涡唱片丨Vortexn Records
2692963749,Whatever It Takes,RINY/Melissa Lamm
2695886574,Heaven,SBKZ
2685907053,In Reverie,Epic233/Alyxium
2667070197,Love Again,LHP Unicorn
2609337429,I'm blue without u,Animadrop
2612586643,Waiting Up,RINY/Otto Palmborg
2165350903,Can't Break,Gazing Skies/Bemonics
2166532118,Cold (Eleqtra Remix),DJ Absinth/Diandra Faye
2124997363,Because of you,XDR-C/EMLwc
2159423588,Mine To Lose,Flöte
2140209564,Leave Your Side,BOWEN/PXRT TWO
2142818255,Inhuman,Woyfer/LÚTHIEN
2150754115,Puzzle (Extended Edit),Guy Coolid
2148541212,Save Me,modus./Miss Lina
2147911384,Stay High,PapaJay/Elluminate
2134534934,You And I,Kjell
2143166283,Around To You (Radio Edit),Angel District
2141679554,Weird (LOCKBOX remix),Casey Cook
2116921013,Tonight,North Wind
2128155701,Enough (feat. undy),Torn Veil/UNDY
2131855285,Pull Me Under,Dante Levo/KINDRED
2118059591,Other Side,Crystal Skies/Luxtides
2106898199,Light The Flame,Areeb Mahmood/Laryssa Vachon
2109814436,Mean It,GhostDragon/shXdow./Daye
2722913641,Time Goes By,Sean Ven
2716750826,Moonlight [Slowed + Reverb],Stardust/Derpcat/Slowed Star
2718588280,春雪（Void Death boolteg）,Void Death
2698054059,Like Water,Autumn Skeyes/Jordan Savage
2715013655,Follow You (MEDZ's Version),MEDZ
2682503988,Starlit Tempest,Munai
2671906853,RETRACED,lofi star
2671906850,RETRACED(FEMALE),lofi star
2688590951,在路上,致命节奏（Deadly Rhythm）
2688597586,钢铁陆战队,致命节奏（Deadly Rhythm）
2713638596,[ H Y P E R / U N I S O N ],Vencent/Akrashu-SHa
2712756077,玹 胤 客,Vencent/DavidClarkson/2088 RECORDS
2690202197,Reawakening,Lost Wolves
2708220303,JUST 4 A MOMENT,Leondis
2710465484,Something Different [Sped Up],Derpcat/Talurre
2686478591,ghost_in_the_machine_,Desx
2686478595,Heart of a World,Desx/Soris/Mangle
2685968258,Protect Me,BOS/Nobe
2705634492,Buried,Insko
2706249352,Left Behind,aurial/Casey Cook
2708048998,Make Believe,Gone Astray/WHOISJAYE
2701090298,In My Head,Stay In The Light/Medyk
2699945740,Million Miles Away,SENDIRI/KELIZA
2703941954,Forced Drop,KENØK
2700614083,Only One,Gemini Danger/$iah/Outertone
2695226806,Forever Young,TimZz
2704988959,Fireflies (Jey Cordz Remix),Jey Cordz
2704989006,SKRILLEX - VOLTAGE (TWLGHT BOOTLEG),TWLGHT
2704989896,SAVIOR (XDITZ REMIX),XDITZ
2704899486,Horizon x After All (Karmaxis Mashup),Karmaxis
2704125798,I'll Be your Eyes [Sped Up],Nightcore Star/Lost Identities/Onyra/Stardust
2670101889,Overdrive,Simply Dewey
2702357895,Voltage,TWLGHT
2701110722,跳楼机 Tiao Lou Ji,Cyberpunk
2691450242,Lift Me Up,Gone Astray/Elle Vee
2701980113,Am I Enough (Spear Remix),Spear
2698536750,Nademonaiya [Slowed + Reverb],Slowed Star/Ericovich/L.Kaison/Stardust
2692665852,My Days,High Altitudes
2685965654,Overboard,Nick Wynn
2694609193,Left Behind,SVNCTUARY
2674392278,DIVIDE,PhaseOne/Intervals/Micah Martin
2699634678,Salvation (ATMO Remix),CiAirV/Atmo/洛天依Official
2688822551,极夜漫行,猎豹游戏-Cheetah Mobile Games/Li Ga Yb
2669569729,深渊陷阱,猎豹游戏-Cheetah Mobile Games/Litchee
2698745142,アベレヰジ (Instrumental),Shü
2691350865,Fractured Ties (ft. Alicia Orozco),Nightcore/Tornicane/Alicia Orozco
2699331561,ALLEYCVT - BACK2LIFE (EMBER Remix),Ember
2699331265,Slow Motion (Spear Remix),Spear
2699292061,Besides Hope (Enox Mantano Remix),Miles Away VIP/Enox Mantano
2689487234,Mosaics,Atlux/Jey Cordz
2697302385,Luck,RN11157/漩涡唱片丨Vortexn Records
2698783123,Ordinary (Adventure Club Remix),Adventure Club/Alex Warren
2686078380,Need Somebody,Haxsews/Rizpect
2692822931,Through the Storm,Novus
2691097683,Skyfall,Averon/BrillLion/Eyla
2155628912,The Right Time,Youth In Circles/LUVIUM
2156566963,Lost My Love (Extended Edit),Recess/Ogge
2143741161,Rescue You,Loxion/TRØVES
2146918154,Lost My Love,Elude
2138633437,Echoes,Kronus
2702105564,Jewel You (feat. Mitsucaster),K3nto/Mitsucaster
2720225870,leave,Falling North/Triston Davis/Katelyn Butcher
2714574110,Levity,Au5/Psyuri
2721096458,maybe i should learn to forget,Achill3s
2702785850,Calling,ADROIT/Severin/Suave
2721799884,Waves of Time,JYOTIN/Saw2Win
2711396298,What You've Done (feat. L8NCY),Vanthe/Awon/L8NCY
2719622866,Here In This Moment,Tretone
2714073292,净 熵,Zipper.Zip
2686703267,I See You（Void Death bootleg）,Void Death
2696562303,Under Star,Ailiy
2717113852,can't come down,KLAXX/Luxtides
2714173136,Power (Bleaubeard & TWLGHT Remix),Drophop/Soul Valient/Wilco Beats/K-WOOZY
2717235887,Paramore - All I Wanted (Soar Edit),Soar/Sore
2715117782,Like Fire (Mxnh Remix),Mxnh
2713634766,The Lamplighter,LHP Unicorn
2714740259,"William Black, ROY KNOX, Daren Styles, Callum Higby, Wilsxn, RIOT, Kill The Noise - Remedy (UNDEFYND + ELUSID Mashup)",Undefynd/ELUSID/William Black/ROY KNOX/Daren Styles/Callum Higby/WILSXN/RIOT/Kill The Noise
2714342426,Bad Omens - Just Pretend (Rizpect Flip),Rizpect
2714340874,Deepest Water (ARAYA Remix),Araya
2682504784,Glacial Reverie,Munai
2682504787,Mosaic of Light,Munai
2682503983,Nova in Bloom,Munai
2682503985,Reverberant Skies,Munai
2675269357,IN THE END,lofi star
2675269361,Memory of You,lofi star
2671907608,I Know You,lofi star
2671907606,Fall Back To You,lofi star
2704065892,Ethereal,致命节奏（Deadly Rhythm）
2711853784,What I'm Not (feat. illusio),Happy Clouds Music/Illusio
2711484191,Hard Time Lover (feat. Chance Peña),Gryffin/Chance Peña
2698065794,Better,iSkinny
2709623945,Make Believe (Extended Mix),Gone Astray/WHOISJAYE
2691772868,All We Had to Lose,SVNCTUARY
2710060530,Midnight,Gamma Centauri
2702765340,Never Forget,Kisshi
2706400080,Nothing's Stopping Me Now,Azee/angela maalouf
2709263525,Take Me There,Kniives/Gracie Van Brunt
2709264462,Save Me,Adam Jasim/MIRR.IMG/Marc Lawrence/Kiyoné
2707589694,Brighten,JAMES.C
2707605982,E U P H O R I A,PhantomBlind/2088 RECORDS
2703232092,All I'm Asking (Mallex Remix),These Jade Eyes
2690228116,Buried Alive,Youngwolf
2706528253,Over Now,SVNCTUARY
2695651638,About Us,Millient
2701801066,BLUE,Dirt Monkey/Zoska
2688922607,Taste Blood,Xuinn
2704125795,However Long [Sped Up],Nightcore Star/Behwnm/Mehromero/Hylia
2706219814,distant,URVØXYK/_Warpcore_
2706298533,Died For Her,Mxnh
2698218872,Wanna Go Back (Yan Taykoz Remix),TrigoNity/Nivesh Sharma/Abg Music/Priyansh Pandey/Nathan Brumley
2705476554,regret,HONG/Rllovx
2703634757,Open My Heart （Colorglint remix）,Colorglint
2701326615,Diamond Eyes,Tretone
2702914769,LIFETIME,Psychodelix/ary kemler
2704988968,Different Ending (Atomic Remix),Atomic
2704988923,Love Left (TARK Remix),Bllaine/Jaime Deraz/Tark
2704125794,Moonlight [Sped Up],Nightcore Star/Derpcat/Stardust
2700311347,Everything,TimZz
2703200367,Freeze the Night (Bumpÿ Remix),Vincentz/Bumpÿ
2702291826,Fuji Rock (Stessie Remix),Stessie
2670104439,When I'm Gone,Simply Dewey
2697846297,Moment,Cflyy
2693771374,GAMEOVER,Aerrow/Elle Vee
2698945042,Infinity,JOSS/Gryxx/Johnny Lo
2698570176,Como Hago [Sped Up],Nightcore Star/DserT/Deiv/Stardust
2702289275,Bllaine - Love Left (feat. Jaime Deraz) [WAYWHEN REMIX],WAYWHEN
2701271753,Lost Inside,Speraymer
2685983036,Fading In The Rain,The Sun Vanished
